Time;vel1;vel2;Fx;Fy;Fz;Tx;Ty;Tz
1704972837.2752616;0.1026748;0.31412589407249614;-2.7943730576995773;-3.55795580020914;-1.3774798260723293;-1.2961806423282067;0.9012201525843627
1704972837.2759502;0.1026748;0.3065498966272251;-2.7990060561372676;-3.5798727928184335;-1.388975884984331;-1.2924404861753294;0.9054327495144457
1704972837.2766788;0.1026748;0.3142648940256235;-2.7920420584856216;-3.573796794867342;-1.3821254937148504;-1.3013774908774678;0.9086217247605831
1704972837.2773647;0.1026748;0.31052689528612726;-2.7920650584778657;-3.5769957937885963;-1.3820861236500832;-1.3046058361883723;0.9021650341387739
1704972837.2779455;0.1026748;0.3105598952749993;-2.794098057792311;-3.5647227979272165;-1.379212108922083;-1.3067318196857973;0.910708338193241
1704972837.2788215;0.1026748;0.3159468934584305;-2.7886510596291125;-3.576808793851655;-1.3760231336759452;-1.2966924531701791;0.9053933794496785
1704972837.2799914;0.1026748;0.31012089542303595;-2.792220058425598;-3.564041798156859;-1.3787396681448771;-1.2881885191804794;0.9023225143978425
1704972837.2821093;0.1026748;0.31039589533030226;-2.792333058387493;-3.5577778002691636;-1.384133367017974;-1.2952751308385626;0.899172909216472
1704972837.2852154;0.1026748;0.31221489471691105;-2.7887660595903325;-3.5610677991597313;-1.3779916369143017;-1.2968105633644809;0.9022831443330752
1704972837.2861695;0.1026748;0.30255289797506707;-2.794416057685077;-3.5516738023275147;-1.3794483293106856;-1.2885428497633835;0.9044878679600346
1704972837.2869816;0.1026748;0.3192698923378703;-2.792345058383446;-3.586945790433323;-1.339487713572049;-1.3007869399059608;0.890039054190498
1704972837.2876952;0.1026748;0.31233389467678263;-2.7953650573650615;-3.56761279695267;-1.3775979362666306;-1.3019680418489745;0.9022044042035411
1704972837.2885401;0.1026748;0.3105208952881506;-2.787803059915069;-3.554722801299351;-1.3849207683133167;-1.3004326093230565;0.9012988927138971
1704972837.2893002;0.1026748;0.30858389594133295;-2.791138058790463;-3.5516508023352706;-1.3839365166941382;-1.2989759169266728;0.9012988927138971
1704972837.2899172;0.1026748;0.3164428932911727;-2.7958900571880245;-3.5325918087622212;-1.3868105314221388;-1.303582214504427;0.8896453535428267
1704972837.2911294;0.1026748;0.31068889523149873;-2.7922800584053653;-3.5203448128920742;-1.3826766746215904;-1.304487725994071;0.8992910194107734
1704972837.2918282;0.1026748;0.3064958966454346;-2.7900610591536417;-3.5389598066148458;-1.3820861236500832;-1.2913774944266168;0.9035429864056235
1704972837.292813;0.1026748;0.3103108953589654;-2.79008205914656;-3.545182804516367;-1.378385337561973;-1.29421213908985;0.8938579504729096
1704972837.2943475;0.1026748;0.3104738953039996;-2.7854800606984162;-3.545365804454657;-1.3809443917718367;-1.3004326093230565;0.9024012545273766
1704972837.2975867;0.1026748;0.3103758953370465;-2.7877730599251858;-3.551546802370341;-1.3814168325490421;-1.296338122587275;0.9013382627786642
1704972837.2984936;0.1026748;0.3084028960023686;-2.793191058098164;-3.583177791703943;-1.3805506911241652;-1.2970074136883163;0.9032280258874864
1704972837.299556;0.1026748;0.3045168973127799;-2.7796570626620096;-3.567480796997182;-1.375983763611178;-1.2972436340769191;0.9065744813926924
1704972837.3067987;0.1026748;0.3103898953323255;-2.7897550592568288;-3.5644327980250083;-1.3782278573029045;-1.3005507195173578;0.9064957412631582
1704972837.3107278;0.1026748;0.3106338952500454;-2.787769059926535;-3.5485488033813066;-1.3849601383780836;-1.304527096058838;0.9013382627786642
1704972837.3137949;0.1026748;0.31415489406271696;-2.7878510598988835;-3.554534801362747;-1.3813380924195078;-1.295078280514727;0.8981099174677595
1704972837.3146386;0.1026748;0.31230189468757347;-2.7911850587746136;-3.5577788002688266;-1.383857776564604;-1.2957082015510009;0.9012988927138971
1704972837.315917;0.1026748;0.3124328946433985;-2.79339805802836;-3.57044779599667;-1.38775541297655;-1.2998420583515495;0.9033461360817878
1704972837.3185997;0.1026748;0.31613789339402276;-2.793268058072198;-3.576784793859748;-1.3823223440386863;-1.299684578092481;0.9032673959522535
1704972837.3206532;0.1026748;0.3163018933387198;-2.7932290580853496;-3.5706347959336107;-1.3859443899972619;-1.3038184348930297;0.9097240865740628
1704972837.3231192;0.1026748;0.3103158953572793;-2.7854900606950443;-3.5484078034288533;-1.3791727388573156;-1.2953145009033298;0.9024012545273766
1704972837.324995;0.1026748;0.31050489529354597;-2.7855440606768345;-3.554716801301374;-1.384408957471344;-1.3004326093230565;0.9024012545273766
1704972837.3269885;0.1026748;0.31593089346382597;-2.784478061036304;-3.5607027992828146;-1.3805506911241652;-1.291416864491384;0.9013382627786642
1704972837.3286648;0.1026748;0.3104868952996158;-2.785548060675486;-3.542151805538461;-1.3827947848158917;-1.2994089876391113;0.9024406245921438
1704972837.3295612;0.1026748;0.3122888946919572;-2.7844710610386643;-3.545162804523111;-1.3788971484039458;-1.2977160748541245;0.8949603122863892
1704972837.3303897;0.1026748;0.31815989271217726;-2.7878620598951738;-3.545174804519065;-1.381377462484275;-1.3020467819785089;0.8949209422216221
1704972837.3312714;0.1026748;0.3122738946970154;-2.7889180595390766;-3.5420968055570072;-1.3781491171733704;-1.2967318232349463;0.8960233040351017
1704972837.3320649;0.1026748;0.3083878960074268;-2.7932560580762447;-3.5517228023109912;-1.3755506928987398;-1.2959444219396037;0.8969681855895129
1704972837.332867;0.1026748;0.31045489531040665;-2.794507057654391;-3.557911800223977;-1.3828341548806586;-1.2983853659551658;0.8980311773382254
1704972837.3335834;0.1026748;0.31036489534075584;-2.792269058409074;-3.5484268034224464;-1.3806688013184667;-1.2952751308385626;0.899172909216472
1704972837.3358107;0.1026748;0.3143308940033674;-2.7966860569196026;-3.564270798079637;-1.38322785552833;-1.3012987507479334;0.9001177907708832
1704972837.3376076;0.1026748;0.31409489408294977;-2.7874810600236524;-3.5674967969917866;-1.374094000502356;-1.299330247509577;0.9043697577657333
1704972837.34012;0.1026748;0.3268498897817926;-2.796537056969848;-3.6029157850480242;-1.3331491331445413;-1.3046058361883723;0.8940941708615123
1704972837.3428771;0.1026748;0.3123948946562126;-2.795506057317515;-3.567477796998194;-1.3811412420956721;-1.3018893017194404;0.8990154289574036
1704972837.3438148;0.1026748;0.3104928952975925;-2.7899300591978164;-3.548592803366469;-1.3801176204117267;-1.301456231007002;0.9002359009651846
